id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences,borough,poverty_rate,distance_to_nearest_pantry_miles,food_access_risk_raw,food_access_risk,risk_tier
ckyzm32j22876763o1dnkoktilq,Rescuing Leftover Cuisine,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,25 Broadway,,New York,NY,10004,40.70548429999999,-74.0137577,America/New_York,http://www.rescuingleftovercuisine.org/,(646) 592-2229,False,False,True,,,0.35,,0,0,,,False,False,Manhattan,0.16,0.066,0.0106,0.0007,low
clp8u3gud0tvrqm8hvl46iegi,Resurrection Catholic Chapel,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,276 West 151st Street,,New York,NY,10039,40.8258675,-73.9378107,America/New_York,https://scbrchurch.org/,(212) 281-2100,False,False,True,1.0,WEEK,0.76,2.4285714285714284,18,46,,"ID required,Proof of address required,Registration required",True,True,Manhattan,0.16,0.195,0.0312,0.0022,low
cml9u658u00ihxief6qv97jcf,Rethink Food ,"They are currently serving Manhattan, Brooklyn, Queens, the Bronx, and Long Island.
Complete a brief online form, and a Rethink Food team member will follow up with next steps.
You may be eligible if you:
- Use emergency or hospital services often
- Are in a NYS Health Home with conditions like HIV, serious mental illness, or multiple chronic conditions
- Have a substance use disorder or developmental disability
- Are pregnant or recently postpartum
- Were recently released from incarceration wi",Meal delivery,MEAL_DELIVERY,PUBLISHED,116 West Houston Street,,New York,NY,10012,40.7277906,-74.0008623,America/New_York,https://www.rethinkfood.org/medically-tailored-meals,(212) 364-7040,False,False,True,,,0.79,,0,9,,,True,True,Manhattan,0.16,0.206,0.033,0.0023,low
cl0rp4w5u000304paytdblh1j,Roosevelt Island Disabled Association,Line forms behind the Roosevelt Island Public Safety Building at 3:00 PM.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,548A Main Street,,New York,NY,10044,40.7615453,-73.9488673,America/New_York,ridainc.org,(646) 361-6469,False,False,True,,,0.99,2.619047619047619,28,45,,"ID required,Must bring own bags/cart,Seniors only,Registration required,Toiletries may be available,Pet food may be available,Schedule appointment through Plentiful app",True,True,Manhattan,0.16,0.57,0.0912,0.0064,low
cm1u9cejn008axvs1xj1y4ls6,Rutgers Houses RA Association,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,170 Madison St,,New York,NY,10002,40.7123462,-73.99110519999999,America/New_York,,(347) 493-6508,False,False,True,,,0.79,,0,14,,,False,False,Manhattan,0.16,0.15,0.024,0.0017,low
878,Rutgers Thursday Nighters,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,236 West 73rd Street,,New York,NY,10023,40.7795884,-73.98226950000002,America/New_York,https://www.rutgerschurch.org/what-we-do/thursday-night-meals,(917) 817-9343,False,False,True,,,0.5,2.1666666666666665,10,27,,,True,True,Manhattan,0.16,0.04,0.0064,0.0005,low
clmi820lz03awlf0f4iccj94s,Ryan Chelsea-Clinton,"Its a food shelf outside of the clinic, where people drop off the food. 


Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,645 10th Avenue,,New York,NY,10036,40.7620291,-73.99414209999999,America/New_York,https://ryanhealth.org/locations/ryan-chelsea-clinton-community-health-center,(212) 749-1820,False,False,True,,,0.74,,0,84,,,False,False,Manhattan,0.16,0.141,0.0226,0.0016,low
931,SAGE (Services and Advocacy for LGBT Elders),,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,"305 7th Ave, 15th Floor",,New York,NY,10001,40.74665,-73.993354,America/New_York,https://sagenyc.org/nyc/,(646) 576-8669,False,False,True,,,0.45,,0,0,,,False,False,Manhattan,0.16,0.096,0.0154,0.0011,low
1148,ST. MARK THE EVANGELIST CHURCH,"Parish-run food pantry in Central Harlem distributing groceries to individuals and families, including Halal and Kosher options. Service is supported by church volunteers and partners. An ID is required. A text message alert system is available to notify customers about pantry status.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,65 West 138th Street,,New York,NY,10037,40.8158839,-73.9387047,America/New_York,https://stmark138.com,(212) 281-4931,False,False,True,1.0,MONTH,0.8,2.0,4,20,,"ID required,Must bring own bags/cart",True,True,Manhattan,0.16,0.029,0.0046,0.0003,low
cmc0uw38f0269yk0w3xyxqlbn,Saint James Episcopal Church,"Most people who arrive early wait on the front steps or in the sanctuary, you can also wait outside of the side door around the corner on 71st street

Hot food is served downstairs in the basement

They always have regular or vegetarian options which you can eat in the dining room or immediately get in line to wait for seconds to be served

It's a very nice church overall and the crowd is resonably friendly as far as soup kichens usually go",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,865 Madison Avenue,,New york,Ny,10021,40.7710275,-73.9652887,America/New_York,https://www.stjames.org/serve/our-ministries/,(212) 774-4200,False,False,True,,,0.73,2.0,1,2,,,True,True,Manhattan,0.16,0.121,0.0194,0.0014,low
1426,Saint Joseph of the Holy Family,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,405 West 125th Street,,New York,NY,10027,40.811794,-73.954041,America/New_York,https://www.stjosephsharlem.com/food-pantry,(646) 398-9151,False,False,True,,,0.87,2.5,9,39,,,True,True,Manhattan,0.16,0.073,0.0117,0.0008,low
ckz2gdavv2185113jy3b7yluh75,Saint Peters Soup Kitchen,On-site registration required,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,619 Lexington Avenue,,New York,NY,10022,40.7588363,-73.97044029999999,America/New_York,,(212) 935-2200,False,False,True,,,0.81,1.0,2,37,,"Seniors only,Registration required",True,True,Manhattan,0.16,0.013,0.0021,0.0001,low
1264,Salem United Methodist Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,211 West 129th Street,,New York,NY,10027,40.812,-73.947053,America/New_York,https://www.salem-harlem.org,(212) 360-3255,False,False,True,,,0.8,2.142857142857143,12,30,,"ID required,First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.081,0.013,0.0009,low
clu7wt631003ly5z20g18o6uo,Salvation Army New York Temple Corp,"Corps #: (212) 337-7469
Call between 9 and 2pm to make appointment , its only for neighbourhood. They will provide a pick up time.
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,120 W 14th St,,New York,NY,10011,40.737713,-73.998123,America/New_York,,(212) 337-7469,False,True,True,1.0,MONTH,0.97,2.3333333333333335,4,18,,"ID required,Call in advance for services",True,True,Manhattan,0.16,0.118,0.0189,0.0013,low
1057,Shiloh Church of Christ - Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,5 W 128th St,,New York,NY,10027,40.8087811,-73.9412915,America/New_York,https://www.homelessshelterdirectory.org/foodbank/ny_shiloh-church-of-christ,(201) 833-2810,False,False,True,,,0.55,,0,0,,,False,False,Manhattan,0.16,0.019,0.003,0.0002,low
ckyzgqtos2442733o1d0hxp0h7g,Soup Kitchen at Blessed Sacrament Church,Registration on website required,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,152 West 71st Street,,New York,NY,10023,40.7771846,-73.9812123,America/New_York,https://www.blessedsacramentnyc.org/,(212) 877-3111,False,False,True,,,1.0,2.625,11,46,,Registration required,True,True,Manhattan,0.16,0.101,0.0162,0.0011,low
ckyzl6zik2840113o1dzi811sr7,Soup Kitchen at St. Josephs Church in Greenwich Village,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,12 West 12th Street,,New York,NY,10011,40.734504,-73.995177,America/New_York,https://www.sjsk.nyc/services,(212) 675-6150,False,False,True,,,0.86,,1,3,,Toiletries may be available,True,True,Manhattan,0.16,0.04,0.0064,0.0005,low
ckz2kjmho2390983jy3squk13hp,Soup Kitchen – Saint Thomas Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,7 West 53rd Street,,New York,NY,10019,40.7610092,-73.9765345,America/New_York,,(212) 757-7013,False,False,True,,,0.35,,0,0,,,False,False,Manhattan,0.16,0.011,0.0018,0.0001,low
cl2h521af000404zgeo8fde6b,St Peter's Food Pantry,"Call (212) 929-2390 to confirm if the Food Pantry is open before going to the scheduled distribution.

closed on the following dates:​
December 27, 2025 (Christmas)
January 3, 2026 (New Year's Weekend) 
April 4, 2026 (Easter Weekend)
May 24, 2026 (Memorial Day Weekend) ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,346 W 20th St,,New York,NY,10011,40.744282,-74.001793,America/New_York,www.stpeterschelsea.org,(212) 929-2390,False,False,True,,,0.98,2.875,11,43,,"ID required,Call in advance for services",True,True,Manhattan,0.16,0.161,0.0258,0.0018,low
1223,St. Aloysius Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,219 W 132nd St,,New York,NY,10037,40.8139069,-73.9458786,America/New_York,https://staloysiuschurchny.org,(212) 234-2848,False,False,True,,,0.5,,0,1,,,True,False,Manhattan,0.16,0.057,0.0091,0.0006,low
1492,St. Cecilia's Food Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,125 East 105Th  Street,1st floor,NY,NY,10029,40.792255,-73.947075,America/New_York,,(212) 348-0488,False,False,True,1.0,MONTH,0.99,2.3333333333333335,32,128,,"ID required,Proof of household income required",True,True,Manhattan,0.16,0.04,0.0064,0.0005,low
1425,St. Charles Borromeo,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,211 West 141st Street,,New York,NY,10030,40.8196272,-73.9416537,America/New_York,http://scbrchurch.org/,(212) 281-2100,False,False,True,,,1.0,2.3333333333333335,18,101,,"ID required,Proof of address required,Registration required",True,True,Manhattan,0.16,0.171,0.0274,0.0019,low
1396,St. Clement's Food Pantry,"-Every client need to pre-register on **friday from 8am to 12pm** to recive food after registration you will receive food.
-  St. Clement's Food Pantry is a pick-up and go bag of groceries
- The bags are packed by volunteers and given out to registered clients. 
- When clients register they need to give a name but no address, and the number of people in the family. Bags are packed for family of one, two, three,  then they are called to pick up the food.
- Picking up food for someone's behalf is ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,423 West 46th Street,,New York,NY,10036,40.7615741,-73.9915196,America/New_York,www.stclementsnyc.org,(212) 246-7277,False,False,True,2.0,MONTH,0.92,2.2903225806451615,44,130,,"ID required,Registration required",True,True,Manhattan,0.16,0.141,0.0226,0.0016,low
clyykf76l1dglvlqf15gd9q58,St. Francis Breadline,"Early every morning, on weekdays, weekends, holidays, through snowstorms, heatwaves and even hurricanes, over 300 homeless, disabled, unemployed, a large number of women and children migrants, veterans, and those fallen on hard times – all of them poor and hungry – gather along West 31st Street in New York City. The bells of St. Francis of Assisi Church ring at 7 a.m. sharp, signaling that the Breadline is open",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,135 West 31st Street,,New York,NY,10001,40.74862339999999,-73.9905022,America/New_York,https://stfrancisbreadline.org/,(973) 778-1915,False,False,True,,,0.99,2.4545454545454546,14,42,,"ID required,Schedule appointment through Plentiful app",True,True,Manhattan,0.16,0.074,0.0118,0.0008,low
961,St. George's Common Table,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,209 East 16th Street,,New York,New York,10003,40.7343503,-73.9849615,America/New_York,https://www.calvarystgeorges.org/st-georges-common-table,(646) 723-4178,False,False,True,,,0.77,,1,7,,,True,False,Manhattan,0.16,0.012,0.0019,0.0001,low
ckz1hhn1p249523mztsuad5wuu,St. George’s Common Table,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,4 Rutherford Place,,New York,NY,10003,40.73444629999999,-73.98477059999999,America/New_York,https://www.calvarystgeorges.org/ministry-partners/st-georges-common-table,(646) 723-4178,False,False,True,,,0.69,,0,4,,,True,True,Manhattan,0.16,0.012,0.0019,0.0001,low
1167,St. Ignatius Episcopal Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,552 West End Avenue,,New York,NY,10024,40.7892501,-73.97708,America/New_York,http://www.saintignatiusnyc.org,(212) 580-3326,False,False,True,,,0.8,3.0,1,9,,Toiletries may be available,True,True,Manhattan,0.16,0.007,0.0011,0.0001,low
1168,St. Lukes Lutheran Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,308 W 46th St,,New York,NY,10036,40.7598637,-73.9886736,America/New_York,http://stlukesnyc.org/,(212) 246-3540,False,False,True,1.0,WEEK,0.85,2.75,10,37,,Clothing may be available,True,True,Manhattan,0.16,0.182,0.0291,0.0021,low
1171,"St. Mary's Church, St. Vincent Pantry",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,440 Grand St,,New York,NY,10002,40.715653,-73.985078,America/New_York,https://www.saintmarygrand.org/,(212) 674-3266,False,False,True,,,0.8,,0,0,,,True,False,Manhattan,0.16,0.065,0.0104,0.0007,low
1017,St. Mary’s Episcopal Church Food Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,521 West 126th Street,,New York,NY,10027,40.814938,-73.9559829,America/New_York,https://ufcnyc4love.org/,(718) 887-4544,False,False,True,,,0.83,2.444444444444444,10,43,,"First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.08,0.0128,0.0009,low
1147,St. Matthew & St. Timothy Episcopal Church - Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,26 W 84th St,,New York,NY,10024,40.7843278,-73.9717539,America/New_York,https://www.smstchurch.org/events/sundaymeals-2024-1-k3cws,(212) 362-6750,False,False,True,,,0.84,,0,6,,,True,True,Manhattan,0.16,0.255,0.0408,0.0029,low
1087,St. Michael's Church kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,225 W 99th St,,New York,NY,10025,40.7962913,-73.9690907,America/New_York,https://www.saintmichaelschurch.org/event/saturday-kitchen-pilgrim-resource-center/,(212) 222-2700,False,False,True,,,0.93,2.6666666666666665,10,28,,,True,True,Manhattan,0.16,0.132,0.0211,0.0015,low
1538,St. Paul's House,- Must live within 20 blocks of the neighborhood ,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,335 West 51st Street,,New York,NY,10019,40.7636837,-73.98697779999999,America/New_York,www.sphnyc.org,(212) 265-5433,False,False,True,1.0,WEEK,1.0,2.909090909090909,27,101,,"ID required,Proof of address required,First come, first serve: open until food runs out",True,True,Manhattan,0.16,0.166,0.0266,0.0019,low
cmdd5la51012gzq0vuibgn1ld,St. Stanislaus B & M,On-site registration required,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,101 East 7th Street,,New York,NY,10009,40.7268132,-73.984854,America/New_York,www.stanislauschurch.us,(212) 475-4576,False,False,True,,,0.72,,0,0,,"ID required,Seniors only,Registration required",True,True,Manhattan,0.16,0.156,0.025,0.0018,low
1193,St. Thomas - Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,1 W 53rd St,,New York,NY,10019,40.7608618,-73.97642789999999,America/New_York,https://www.saintthomaschurch.org,(212) 757-7013,False,False,True,,,0.45,,0,0,,,False,False,Manhattan,0.16,0.009,0.0014,0.0001,low
1151,Stephen Wise Free Synagogue,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,30 W 68th St,,New York,NY,10023,40.7739657,-73.97919209999999,America/New_York,https://www.swfs.org,(212) 877-4050,False,False,True,,,0.8,2.25,5,9,,Must bring own bags/cart,True,True,Manhattan,0.16,0.086,0.0138,0.001,low
1134,Street Life Ministries - Tompkins Square Park,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,Avenue A & 7th St,,New York,NY,10009,40.726452,-73.981712,America/New_York,https://streetlife.org/mobile-resource-center,(718) 539-2324,False,False,True,,,0.94,2.6,9,31,,,True,False,Manhattan,0.16,0.004,0.0006,0.0,low
ckxexc1ll050004132tbf1lc1,Sugar Hill Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,3671 Broadway,,New York,New York,10031,40.8308231,-73.9478762,America/New_York,https://www.instagram.com/sugarhillcommunityfridge/,,False,False,True,,,0.69,,0,2,,,False,False,Manhattan,0.16,0.018,0.0029,0.0002,low
ckxexc1mq07540413gqrkyu6l,Sugar Hill Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,3673 Broadway,,New York,New York,10031,40.8308678,-73.94754309999999,America/New_York,https://linktr.ee/sugarhillfridge,,False,False,True,,,0.69,,0,0,,,False,False,Manhattan,0.16,0.018,0.0029,0.0002,low
670,Sylvia Rivera Food Pantry at Metropolitan Community Church,* PWAs need M11Q or medical documentation.,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,446 W 36th St,,New York,NY,10018,40.755367,-73.99749,America/New_York,http://www.mccny.org/about.html,(332) 400-7488,False,False,True,1.0,WEEK,0.4,2.5,13,37,,,True,True,Manhattan,0.16,0.209,0.0334,0.0024,low
cm57aa55v01ls0w0vtkiaupul,Temple Shaaray Tefila - Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,250 East 79th Street,,New York,NY,10075,40.773299,-73.955499,America/New_York,shaaraytelianyc.org,(212) 535-8008,False,False,True,,,0.88,,1,12,,,True,True,Manhattan,0.16,0.2,0.032,0.0023,low
ckz1gprrf189493mztybh2nm8o,The BRC Food Service Program,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,131 West 25th Street,,New York,NY,10001,40.74492349999999,-73.9931127,America/New_York,https://www.brc.org/what-we-do,(212) 803-5700,False,False,True,,,0.78,,0,1,,,False,False,Manhattan,0.16,0.12,0.0192,0.0014,low
ckxexc1lx05650413mq4d4dgj,The Barrio Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,339 East 108th Street,,New York,New York,10029,40.7912309,-73.939381,America/New_York,https://www.instagram.com/thebarriofridge/,,False,False,True,,,0.74,,0,1,,,False,False,Manhattan,0.16,0.044,0.007,0.0005,low
ckz295ewx1729483jy3xw8oyubv,The Bowery Mission,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,227 Bowery,,New York,NY,10002,40.7219563,-73.9928051,America/New_York,https://nycrescue.org,(212) 674-3456,False,False,True,,,1.0,2.2727272727272725,13,43,,,True,True,Manhattan,0.16,0.018,0.0029,0.0002,low
